5001
0.000000
1.000000
0.000000
-0.000094	0.062412	0.000007	-0.046815	1.000000
-0.000062	-0.046114	-0.000043	-0.059165	1.000000
0.000026	-0.021124	0.000040	-0.103291	1.000000
-0.000057	-0.011021	-0.000028	0.061773	1.000000
-0.000032	0.091513	0.000082	-0.002448	1.000000
-0.000025	-0.014791	-0.000061	-0.080463	1.000000
0.000065	-0.071374	-0.000046	0.014132	1.000000
0.000043	0.070107	-0.000018	0.004217	1.000000
0.000053	0.013260	-0.000051	0.001640	1.000000
0.000032	-0.040235	-0.000026	0.008809	1.000000
-0.000005	0.088319	0.000071	-0.052886	1.000000
-0.000040	0.053315	0.000083	0.000717	1.000000
-0.000016	-0.058503	-0.000004	0.020942	1.000000
0.000012	-0.010115	-0.000023	-0.032025	1.000000
-0.000011	0.078590	-0.000082	0.018691	1.000000
0.000007	-0.018376	0.000085	0.010898	1.000000
0.000058	0.066866	0.000026	-0.018017	1.000000
0.000001	0.061860	-0.000033	-0.014401	1.000000
0.000038	0.042693	-0.000017	0.001120	1.000000
0.000050	-0.078428	0.000019	0.067748	1.000000
0.000020	-0.046808	-0.000014	0.025971	1.000000
-0.000073	-0.067086	-0.000059	-0.008818	1.000000
-0.000026	0.049835	-0.000079	0.038181	1.000000
-0.000056	0.073091	-0.000056	0.015006	1.000000
0.000043	0.040379	0.000005	0.033704	1.000000
0.000028	0.019385	0.000056	0.057938	1.000000
-0.000056	0.000061	-0.000076	-0.094485	1.000000
0.000091	0.063150	0.000042	-0.060642	1.000000
-0.000016	-0.054428	0.000025	-0.061062	1.000000
0.000009	-0.023571	-0.000025	-0.091643	1.000000
-0.000040	-0.089884	-0.000048	-0.002647	1.000000
0.000088	-0.017432	0.000015	-0.067848	1.000000
-0.000067	0.096191	0.000040	0.040965	1.000000
0.000086	-0.064490	-0.000012	-0.019161	1.000000
0.000086	0.044443	-0.000001	-0.060327	1.000000
0.000052	0.029269	0.000068	-0.001583	1.000000
-0.000046	0.087926	0.000031	-0.039877	1.000000
0.000019	0.040150	-0.000026	0.066366	1.000000
-0.000062	0.023437	-0.000069	-0.025368	1.000000
0.000028	-0.083410	-0.000094	0.012340	1.000000
0.000015	0.033272	-0.000078	0.070121	1.000000
-0.000052	-0.024509	0.000070	0.074757	1.000000
-0.000023	0.062707	-0.000031	0.033639	1.000000
-0.000048	0.075800	0.000087	0.054759	1.000000
0.000017	-0.058492	-0.000024	-0.051907	1.000000
0.000025	-0.025409	-0.000048	0.094270	1.000000
0.000046	0.020143	0.000073	0.093449	1.000000
-0.000062	-0.013336	0.000024	0.023265	1.000000
0.000085	0.090658	0.000044	-0.015900	1.000000
-0.000015	-0.003844	0.000085	-0.023182	1.000000
0.000033	0.065362	0.000051	0.058131	1.000000
-0.000067	-0.096096	0.000021	-0.003277	1.000000
0.000062	-0.058985	0.000034	0.001018	1.000000
-0.000021	0.045896	-0.000036	0.025136	1.000000
0.000033	-0.000753	-0.000015	-0.003260	1.000000
-0.000037	-0.038332	-0.000080	-0.039588	1.000000
-0.000013	0.059391	-0.000001	-0.011231	1.000000
-0.000065	0.000283	-0.000037	0.042216	1.000000
-0.000080	-0.001528	-0.000045	0.019077	1.000000
0.000005	-0.096277	-0.000073	0.016216	1.000000
0.000028	-0.061893	-0.000075	0.061590	1.000000
-0.000009	0.000874	0.000056	-0.087826	1.000000
-0.000072	0.026736	0.000055	0.056390	1.000000
0.000031	-0.030581	-0.000092	-0.058609	1.000000
-0.000056	-0.090674	0.000058	-0.001527	1.000000
-0.000057	-0.048672	0.000007	0.079862	1.000000
-0.000014	0.070648	-0.000019	-0.039666	1.000000
0.000001	0.083776	-0.000052	0.044866	1.000000
-0.000059	-0.036109	-0.000029	-0.045116	1.000000
-0.000038	0.042547	-0.000025	0.044035	1.000000
0.000026	-0.038777	0.000096	-0.064761	1.000000
-0.000004	0.006717	-0.000040	0.102045	1.000000
-0.000043	-0.000657	-0.000055	-0.082798	1.000000
0.000052	-0.072071	0.000081	0.059530	1.000000
0.000025	0.047529	0.000037	-0.011046	1.000000
0.000055	0.008028	-0.000037	-0.084421	1.000000
0.000048	0.031863	0.000005	0.065654	1.000000
0.000062	-0.031867	0.000024	-0.008068	1.000000
-0.000020	0.053436	-0.000011	-0.068152	1.000000
-0.000049	-0.017929	-0.000081	0.104724	1.000000
0.000057	0.011737	0.000011	-0.096301	1.000000
-0.000011	0.038975	-0.000093	0.024440	1.000000
-0.000079	0.012305	-0.000014	0.073464	1.000000
0.000015	0.074955	-0.000075	0.058836	1.000000
-0.000029	-0.000326	-0.000043	0.096626	1.000000
-0.000021	0.091125	-0.000029	-0.007479	1.000000
-0.000089	-0.006907	-0.000036	-0.025075	1.000000
-0.000024	-0.005569	-0.000005	0.069614	1.000000
0.000040	0.030383	0.000005	-0.074263	1.000000
-0.000020	-0.074994	0.000074	-0.066832	1.000000
0.000011	0.063296	-0.000085	0.077902	1.000000
0.000036	0.069676	-0.000049	0.049797	1.000000
-0.000033	0.031745	0.000004	-0.058737	1.000000
0.000034	-0.056899	0.000045	-0.049117	1.000000
0.000060	-0.037075	0.000007	-0.033555	1.000000
0.000048	0.065341	0.000055	0.016525	1.000000
0.000034	-0.027870	-0.000015	0.002813	1.000000
-0.000041	-0.095384	-0.000043	-0.002038	1.000000
-0.000063	-0.014055	-0.000039	-0.075844	1.000000
0.000012	-0.002558	0.000027	0.058364	1.000000
-0.000017	-0.015184	0.000004	-0.057040	1.000000
0.000057	0.002125	0.000033	-0.107127	1.000000
-0.000067	0.001463	-0.000014	-0.021608	1.000000
-0.000056	0.081236	-0.000046	-0.020150	1.000000
0.000024	0.034708	0.000068	0.067540	1.000000
-0.000097	-0.037842	0.000017	-0.067222	1.000000
-0.000076	0.035457	0.000025	0.058762	1.000000
0.000081	-0.061545	-0.000046	0.078763	1.000000
0.000045	-0.032805	-0.000017	-0.079974	1.000000
-0.000041	-0.059337	-0.000021	-0.030454	1.000000
-0.000012	0.016572	-0.000034	0.062973	1.000000
-0.000085	-0.016032	0.000049	0.004984	1.000000
-0.000012	-0.023516	0.000050	-0.073545	1.000000
-0.000025	0.046713	0.000084	-0.044703	1.000000
-0.000005	-0.076529	-0.000075	-0.061678	1.000000
0.000077	0.031438	0.000046	0.023084	1.000000
-0.000045	0.060066	0.000071	-0.044662	1.000000
0.000073	0.018567	-0.000066	0.095354	1.000000
0.000035	-0.062116	-0.000093	-0.019255	1.000000
-0.000011	-0.008371	-0.000031	0.031986	1.000000
0.000023	-0.082696	0.000069	0.000867	1.000000
0.000020	-0.007780	0.000070	0.038040	1.000000
-0.000028	-0.026393	0.000076	0.031329	1.000000
-0.000037	0.080378	-0.000063	-0.028722	1.000000
0.000069	0.084157	-0.000009	-0.047647	1.000000
