5001
0.000000
1.000000
0.000000
0.110404	0.000095	-0.084097	-0.001175	0.344740
-0.082289	-0.000430	-0.104197	0.000721	0.404654
-0.037262	0.000285	-0.185024	-0.001358	0.103918
-0.018886	0.000475	0.109619	0.000327	0.686047
0.161671	-0.000915	-0.004854	-0.000925	0.332471
-0.025095	0.001086	-0.142850	-0.000319	0.223985
-0.125756	0.000356	0.024437	-0.000110	0.549968
0.124913	0.000906	0.007036	-0.000349	0.340198
0.023610	-0.000147	0.001933	-0.000350	0.863052
-0.070680	0.000319	0.015644	0.000226	0.761145
0.156397	-0.000622	-0.093972	-0.000005	0.517707
0.093245	-0.001173	0.001208	-0.000309	0.308192
-0.103287	-0.000130	0.036674	-0.000339	0.586444
-0.018414	-0.000352	-0.055855	0.001011	0.427743
0.139877	0.000820	0.033007	0.000302	0.473988
-0.033200	-0.000435	0.020152	0.000428	0.724796
0.118613	0.000124	-0.029879	0.001689	0.180887
0.109798	0.000445	-0.026179	-0.000687	0.483238
0.075180	-0.000775	0.001731	-0.000367	0.489293
-0.139040	-0.000077	0.121350	0.000955	0.392901
-0.081868	0.000564	0.045014	-0.000855	0.431219
-0.118851	0.000000	-0.015663	-0.000140	0.682996
0.088705	0.000375	0.067053	0.000222	0.648395
0.128888	-0.000282	0.026040	-0.000133	0.611310
0.070499	-0.000860	0.060425	0.000753	0.438223
0.034814	0.000135	0.103738	0.001006	0.395697
-0.000114	-0.000171	-0.168743	-0.001162	0.386876
0.113379	0.001096	-0.106504	0.000985	0.117865
-0.096253	-0.000006	-0.108887	-0.000865	0.498910
-0.040520	0.001175	-0.161263	0.001133	0.171904
-0.159030	0.000594	-0.004806	0.000005	0.573379
-0.030518	-0.000259	-0.119543	0.000555	0.498038
0.169837	-0.001096	0.072417	-0.000693	0.256905
-0.113247	0.000308	-0.033323	0.000212	0.569136
0.079159	-0.000004	-0.105251	0.001085	0.355311
0.052181	0.000093	-0.002445	0.000693	0.632264
0.153519	-0.002097	-0.070661	0.000094	0.062254
0.071005	-0.000608	0.117133	-0.000390	0.579889
0.040854	0.000056	-0.045781	-0.000557	0.676747
-0.149163	-0.001140	0.021325	-0.000183	0.301650
0.058663	-0.000464	0.122723	-0.001078	0.395180
-0.044271	-0.000809	0.131297	-0.001487	0.098965
0.111004	0.000107	0.060833	0.001230	0.330078
0.134509	0.000688	0.098193	0.000542	0.363902
-0.103988	-0.000276	-0.091381	0.000241	0.628953
-0.044179	0.000726	0.166296	-0.000793	0.290369
0.037686	0.001650	0.166594	0.000736	0.085055
-0.023712	-0.000039	0.040687	-0.000155	0.845996
0.162422	0.001535	-0.028547	-0.000270	0.119159
-0.007533	-0.000357	-0.040268	0.000602	0.664631
0.115683	0.000007	0.102999	-0.000021	0.550360
-0.170359	0.000684	-0.004298	0.001398	0.154464
-0.104491	-0.000481	0.001591	0.000237	0.579085
0.080708	-0.000179	0.043846	-0.000680	0.569432
-0.001633	-0.000023	-0.005459	0.000027	0.979641
-0.067040	0.000863	-0.069915	0.000351	0.436331
0.104755	-0.000215	-0.019894	-0.000460	0.676868
0.000539	0.000788	0.074107	-0.000312	0.465748
-0.003074	-0.000571	0.033497	-0.000137	0.725032
-0.172446	-0.001683	0.027833	-0.001060	0.060207
-0.110290	-0.000411	0.107343	-0.001402	0.179423
0.000661	-0.000634	-0.157293	-0.001527	0.121159
0.047962	0.000565	0.099836	-0.000072	0.569879
-0.053810	0.000332	-0.103854	0.000271	0.613979
-0.159920	0.001109	-0.000550	0.001734	0.070516
-0.085879	0.000822	0.139665	-0.001438	0.237782
0.125199	0.000015	-0.069424	0.000910	0.454019
0.148948	0.000478	0.078944	-0.000045	0.438499
-0.063942	-0.000268	-0.080796	-0.000940	0.228478
0.075444	0.000418	0.077830	0.000019	0.683908
-0.069124	-0.000216	-0.113546	0.000651	0.561203
0.011166	-0.000757	0.180738	0.000174	0.468354
-0.000960	0.000624	-0.147289	-0.000408	0.525488
-0.129221	-0.001807	0.106928	0.001362	0.026573
0.084252	0.000484	-0.019784	0.000081	0.633020
0.015211	0.000484	-0.148974	0.000216	0.535803
0.055715	-0.001034	0.114970	-0.000926	0.174804
-0.056631	-0.000453	-0.014380	-0.000438	0.653094
0.095429	0.001090	-0.120840	0.000311	0.238930
-0.031854	0.000023	0.187258	0.001413	0.084233
0.019881	-0.000734	-0.172568	-0.001643	0.114454
0.068391	-0.000119	0.042554	-0.000060	0.739803
0.022458	0.000815	0.129613	-0.000727	0.417198
0.134361	0.001263	0.105040	0.000718	0.092313
-0.001046	-0.000689	0.170405	-0.000670	0.253075
0.163565	0.001870	-0.014650	-0.001220	0.021169
-0.012603	-0.000184	-0.044102	-0.000042	0.853065
-0.010881	-0.001331	0.122772	-0.000733	0.111410
0.055346	0.001349	-0.132362	-0.000864	0.066092
